id,station_id,Date,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit
1386,1,2018-10-19,81.0,72.7,64.0,75.0,69.0,60.0,100.0,88.4,74.0,12.0,7.3,3.0,30.1,30.0,29.9,0.0
1430,2,2018-11-14,55.38013053087672,39.61266855397,29.689370412074094,29.738120020788287,27.656708365675513,21.132388838848506,89.48650462552544,60.38421154553441,26.85464035916518,14.807826844323646,7.462313410579185,0.0,30.798790356736244,30.312396867496176,30.542444677208643,0.0
1657,3,2019-04-01,63.8406430790761,51.29329617300399,39.07396394982047,43.701970657573185,41.432444510820226,35.8633019224936,98.83194215866915,82.4570827570797,57.28588706085901,11.33147367013244,5.7779142724077035,0.0,29.350033189199422,31.60107480124694,34.18899570952341,0.15837301824310765
1023,1,2018-03-14,71.0,58.0,44.0,48.0,40.0,35.0,82.0,54.9,28.0,12.0,4.4,0.0,30.2,30.1,30.1,0.0
1839,3,2019-07-29,98.22274841623309,84.98340070094234,75.59911572291217,74.16959416609123,71.89670725462511,61.35538592955685,98.02557023583395,71.2532720419533,44.05509490076497,36.39804157643518,7.977080161032416,0.0,30.603727385243506,31.88540955733073,33.08004066657537,0.041012443728978235
1749,2,2019-05-31,87.58966530689786,80.8237910560442,77.93563963718242,77.38960403178527,72.43214386369205,75.61621128504203,100.0,83.29299747826929,56.41874542442258,13.915960829093413,5.11030730834083,0.0,31.25167742563525,29.62224663817136,28.41973385981033,0.06062360406647194
974,1,2018-02-11,72.0,59.5,48.0,50.0,47.7,44.0,100.0,68.6,37.0,9.0,4.5,0.0,30.0,29.9,29.9,0.0
480,3,2017-04-09,88.89635800397934,81.35223494069366,75.1944754048298,74.37029263695354,64.94577732586544,65.92494477108409,93.3138885714418,73.55573446570948,49.96455435235293,9.805914679216034,4.637084996822118,0.0,31.021853413082287,28.985310366977146,28.993373681762037,0.0
1414,1,2018-11-02,47.0,40.9,38.0,47.0,36.2,30.0,100.0,83.7,70.0,18.0,14.3,8.0,30.1,30.0,29.8,0.69
756,2,2017-09-20,92.6718306433251,88.79149929374881,79.98105178402756,76.3483279446099,75.86398034419379,72.80952800773036,86.98599784266806,82.83532616362803,54.49590370983364,15.209365767806805,7.125286944871088,0.0,27.293213589972755,27.740442050941812,31.954919878241363,0.0
1308,3,2018-09-10,86.30584143921878,83.33676368175654,68.04391156708884,83.26070983008297,72.93540486435847,74.19128704996365,100.0,90.61641546857936,66.63995266829342,20.894192320058302,10.939647903674453,0.0,28.371199116378044,30.283352526905745,29.282683872242043,0.34043301010837906
613,1,2017-06-25,87.0,78.0,71.0,75.0,72.8,67.0,94.0,84.6,67.0,18.0,8.2,0.0,30.1,30.0,29.9,2.34
570,2,2017-06-02,91.11754760415069,74.64449893593364,68.45713345312949,67.22226506760978,62.55145347050724,69.84457855862392,96.44704040119453,71.20069828919776,54.643736565695605,18.29827126062249,10.817862659483566,4.67330057728711,26.67951952818893,33.23643472648239,30.505173312136044,0.021586846560230685
1770,3,2019-06-17,87.07604575789921,77.87394114290946,69.77195644065802,77.28514862779322,70.99439762146567,72.38232648139298,100.0,90.01669618824508,62.0810610008154,12.17486711139629,5.8364042343398195,0.0,28.83138601884794,32.271564311364656,27.634690058344997,1.571303621867771
1606,3,2019-02-27,71.0371860728643,60.98407082411766,59.67021331509204,66.58000400350485,61.07202272045792,59.00363924181918,100.0,99.39494725197854,96.12214531977455,8.966614431656206,4.4309359394524215,0.0,28.03841965627021,32.81574520967095,28.466017663407452,0.5435400082592814
785,1,2017-10-07,83.0,77.2,73.0,74.0,72.5,71.0,96.0,85.9,72.0,14.0,7.4,0.0,30.0,29.9,29.9,2.31
438,1,2017-03-10,82.0,78.5,77.0,79.0,76.1,74.0,96.0,92.2,88.0,18.0,9.2,0.0,30.1,30.0,29.9,0.01
727,2,2017-08-30,87.91384918457432,84.18959287511612,71.4488406896822,71.54846941137454,65.1100975637242,67.72617615756278,85.62791165168767,74.84974920194354,59.78372944032996,21.08150153572863,14.650972791755919,7.1472462422148455,30.995325384501147,29.464462427549595,26.636935555736102,0.911363796698475
1338,3,2018-09-23,76.03730891107514,77.25702802327972,71.11637976574639,80.80049498178616,75.20500689936719,62.29876446197845,94.19636406518511,93.70647846470015,67.24932843049032,14.194077843276235,4.876068336012763,0.0,27.388857156491525,28.30425330776843,28.13305247008347,1.191765836282085
1127,1,2018-05-21,84.0,74.3,68.0,76.0,70.7,68.0,100.0,89.2,65.0,14.0,5.6,0.0,29.9,29.9,29.8,1.06
617,2,2017-06-26,89.96211040135196,82.49224137596379,71.11321997838287,71.57209040919837,69.14966043997791,71.99264326963616,85.49774062721062,74.0104511959067,56.274011302027226,18.0503876501799,8.574027048380255,4.7051596366169495,28.00144542981923,32.46934811145359,30.253765200679364,0.1980342530499669
1287,3,2018-08-29,92.24520645675335,77.55008660971764,74.43376324791667,76.95073729386843,75.4178446817979,77.53153607655643,99.52598482164959,82.72935200276878,77.32675450464298,24.74032837941663,6.00714008623212,0.0,31.743294909097152,29.380374669865486,28.753979196418772,0.0
678,2,2017-07-28,105.08794261453336,79.76106356449726,76.88253759858601,76.64266503374456,76.87392332245237,69.14227003941109,83.51052699778762,66.80276544429304,36.73133496458264,15.955326551881463,5.73454014309743,0.0,30.69882232929068,29.299525802903116,31.428231388211774,0.0
1692,1,2019-04-19,74.0,64.4,56.0,51.0,45.6,39.0,75.0,53.3,28.0,28.0,13.2,5.0,30.0,29.9,29.8,0.76
1769,2,2019-06-17,89.4799235859167,77.47424856031098,69.4563014203954,71.78172704573876,70.49870878272289,72.12538621160309,100.0,83.57043370240041,58.769878850694106,11.371695748500544,6.100553083857098,0.0,31.536245784985706,27.400469110293834,28.625451064535504,1.516503286349213
1370,2,2018-10-10,89.37706275030432,72.76578239459351,66.347429886557,77.1028880914395,67.48396098393943,66.2130201640458,96.63807517251396,82.74360646454612,60.18885186208848,14.915773734243473,6.344817197166819,0.0,30.70541626871087,30.880215716325203,30.480337005651275,0.10506163493694598
1223,1,2018-07-12,75.0,63.3,54.0,69.0,62.4,54.0,100.0,96.9,76.0,21.0,9.4,0.0,30.1,30.0,29.9,0.03
1364,1,2018-10-08,96.0,82.2,75.0,79.0,75.3,70.0,100.0,82.3,46.0,16.0,6.6,0.0,29.9,29.9,29.8,0.01
482,3,2017-04-10,90.63586961653924,81.19846181714237,73.17965601214418,76.07695745045555,67.71147031028934,60.823146224137304,91.29743678021194,83.77624652117423,51.4879233101333,14.479237437726479,9.181075734252003,0.0,30.54750544498328,29.708789109748146,30.423274060245383,2.232824562343821
422,3,2017-03-01,69.21237252319094,59.470599939891265,49.166429686181104,56.55219095719769,45.60133237393647,36.85155617898933,94.06935519643679,58.22183850018679,30.35528404439833,21.721907628898535,8.701150754378853,0.0,31.497117814040905,27.301165745824616,31.173129294264044,1.2203439183182783
218,1,2016-10-07,94.0,86.0,80.0,79.0,74.0,66.0,90.0,69.7,42.0,14.0,7.4,0.0,29.9,29.9,29.8,0.28
1505,3,2018-12-28,65.92940102998415,51.412461013243934,42.91799396922908,44.77425588024015,40.84621906036643,41.21805994516038,83.59954921515013,67.23041170941893,43.07746102450175,13.480532123036681,9.21552937783885,5.5922876028436,32.14251433619209,33.03769583835207,26.654005393928127,0.38924198125037
507,3,2017-04-24,80.34047789892873,62.061164905313426,53.29214855512693,55.80937216321663,46.67846017452572,41.79098078194812,86.08682779075748,60.30153604100667,32.37885785782632,14.028022705410132,4.023122503953366,0.0,30.502989618792267,27.05974591591649,31.08287791108959,0.0
1619,3,2019-03-03,63.6909778412718,52.96491520357356,42.852630723368016,65.00149806265497,51.13014266593593,37.08084644690374,100.0,99.43462351650972,82.80956760543457,22.232565843614722,12.826324845611463,0.0,26.963016008669904,30.3217286237744,30.54991300388583,0.0674600791386951
1381,2,2018-10-16,56.0853103159815,60.62883595998197,59.83162457910296,53.84801618428325,59.46731305254674,54.54432522604266,99.1261477075108,91.15381927727633,89.61358135728833,16.22363797048494,11.27033148654723,6.577602762415729,29.890932319059,29.284253249069977,28.223342653459625,0.914989616065744
782,3,2017-10-06,89.68375505472346,83.37608873535538,65.88835888460719,77.75864538628622,69.84337393793368,64.50332763850047,85.77148269123188,73.13801532814341,58.12491878004942,17.09499662430736,8.358218345482616,0.0,32.16900908185681,28.882908140979257,31.499330574817456,0.0
354,3,2017-01-17,67.72008023271057,68.97213143010417,63.773859428682286,68.5708281381862,58.13004809220702,54.47198079666189,90.02733823692404,91.43743479243902,92.1284608431673,16.398536349335544,8.919761821468356,0.0,32.70706071829053,30.51584500626641,30.569400834652505,0.16650968849663256
1675,3,2019-04-10,91.61800464109072,81.32624212743795,73.94947956697818,70.53735570689044,77.83139063366745,63.69434910204888,84.05893867860675,72.39091929541888,47.363822837036594,8.562095169529583,4.627837320747928,0.0,27.765555861505014,28.78310683541385,29.78861552714494,0.021692484750355713
1018,1,2018-03-09,78.0,76.6,75.0,78.0,76.4,75.0,100.0,99.2,96.0,14.0,8.0,5.0,29.9,29.8,29.8,0.67
810,2,2017-10-24,75.24809761159199,68.11550542159569,59.590063526930834,58.48519641318302,40.27518935982018,27.990389547018133,88.68391467882341,46.7976939417574,17.010584335605138,19.32853066741054,9.558213430445404,0.0,30.878982930429615,30.607289811385762,31.918640190888162,0.0
1911,2,2019-09-07,93.74407252194457,84.57964988492824,80.87826668802222,78.5357978858861,79.21139137100609,59.62939568074567,100.0,69.67802001394499,43.043332248906545,12.502570112895208,5.655653627440873,0.0,28.903375929102886,29.841476673604905,29.29423904906597,0.3164843484010639
1453,1,2018-11-29,76.0,70.0,67.0,71.0,67.3,62.0,100.0,91.6,74.0,14.0,8.0,3.0,29.8,29.8,29.7,0.0
29,3,2016-03-12,53.804266838821384,55.56442527152534,49.26278558463984,54.39826959216143,51.88867741366259,45.59842675970839,100.0,89.01463515067596,79.29558947810136,18.929211482694754,12.967073453770558,6.0884017592448725,29.105886961385426,28.499349041382946,27.949058337323372,0.5539080248474186
1029,1,2018-03-20,72.0,62.3,53.0,43.0,40.1,38.0,64.0,45.4,30.0,16.0,10.8,5.0,29.9,29.9,29.7,0.0
1382,3,2018-10-17,65.39580962754044,62.218918539596125,57.64535094105467,60.02812314747008,55.24756896729666,57.645304061962904,100.0,97.62494178971885,83.71514862398291,15.573360080686891,9.84853697194404,7.189232251121336,30.815105907275314,29.76199446528741,30.101485616592186,0.0
199,2,2016-09-19,97.2461252026782,80.85642504821845,72.10035379065631,76.0346172921452,76.19845645220447,73.30901593769772,93.75106097005661,72.73041792228048,42.559223539219055,7.8375714010617505,4.114949300403359,0.0,29.660716110336953,28.488890503880526,29.33505481877316,0.0
1087,3,2018-04-25,90.85194811958047,69.75388609978337,59.6009274415909,68.87507919014398,61.40741424221174,51.51707190723775,91.33784217673885,70.87032701677668,48.07335335869468,17.696760080945328,5.978527620378522,0.0,30.120742330161786,28.80829791306973,29.60099158006277,0.0
1798,1,2019-06-30,86.0,77.9,71.0,74.0,71.8,68.0,100.0,82.8,55.0,9.0,3.4,0.0,30.0,29.9,29.8,0.8
916,2,2018-01-08,97.46568313262728,84.32422864515024,70.12203289617463,77.89674060462583,67.08973823326546,65.91950135636154,98.78620028640475,67.43451188564553,37.69924615518296,12.593962032478773,4.886871575140954,0.0,30.50858468318752,29.488337724187765,32.184134867683724,1.4996818622397674
1655,3,2019-03-31,53.51778674355727,53.210226982093666,40.756014666049076,39.766727518690786,35.90224806839294,32.27842620957087,80.34258167560606,63.685159668098834,61.6904742334696,29.118669840452768,13.836981893464378,0.0,30.143074774207783,28.880707538818825,31.075819480723517,0.0
1895,1,2019-08-29,93.0,82.9,74.0,77.0,73.0,71.0,93.0,73.5,49.0,12.0,3.7,0.0,29.9,29.9,29.8,0.29
1898,2,2019-08-30,94.09696116861815,80.30535065525089,69.98531175833939,74.3416791033279,69.66019185884241,68.07475129920623,88.74140174070602,68.89282776368111,45.100287433621816,16.02606059799831,6.329126205914974,0.0,30.035368554950004,31.876497745639867,28.687260551469357,0.17601449774513228
1316,2,2018-09-13,84.30316854305362,78.72335142391626,77.38001045979878,75.29753859535288,73.9951312524802,72.77454609909587,100.0,89.1876042901352,67.91064961814787,22.06945993414361,10.733702098797856,0.0,31.378226112013426,28.54652079034568,30.600279294138396,0.40582378823429993
368,2,2017-01-22,73.43483904455401,64.47533982846797,53.528440147970045,56.82091442081077,39.97933137007325,33.414455881574796,100.0,53.016273357735706,39.955806227083826,26.858641329854613,13.661706473346467,5.226926937545967,31.154260870897808,29.53535856690915,29.90367902527119,0.05435079948169128
211,2,2016-09-27,82.60630201404179,76.51427072682563,70.76302688746004,74.36567910208836,71.12524348388418,61.42648328773827,91.20327094436836,80.83739616253372,60.23846728624699,12.325862070225547,7.467562805533163,3.0640766783889886,30.515748075532287,29.208781780317498,27.886295227774298,0.020789234524036068
1551,1,2019-01-24,59.0,44.1,31.0,36.0,31.0,27.0,100.0,65.0,29.0,10.0,3.7,0.0,30.2,30.1,30.0,0.23
1115,2,2018-05-11,87.36422818880997,68.26953729502286,66.23688549870394,72.5394646910793,69.54636267480186,61.14053764158675,100.0,86.66266005872512,62.58574614147862,16.289430533744998,6.55097999664149,2.954319629779259,29.41162970807618,30.89072511061538,29.058780659820844,0.7473028559092865
1834,1,2019-07-26,93.0,81.5,69.0,72.0,65.0,62.0,84.0,59.9,36.0,14.0,6.9,0.0,30.0,30.0,29.9,0.0
237,1,2016-10-20,86.0,75.4,68.0,74.0,67.6,51.0,97.0,78.4,55.0,18.0,7.7,0.0,30.0,29.9,29.8,0.0
867,1,2017-12-06,90.0,83.1,76.0,76.0,74.1,72.0,94.0,75.2,57.0,21.0,10.8,3.0,29.8,29.8,29.8,0.02
1181,1,2018-06-19,81.0,77.0,74.0,78.0,75.8,73.0,100.0,95.7,88.0,21.0,12.3,5.0,29.8,29.8,29.7,2.42
1948,1,2019-09-26,91.0,79.8,72.0,73.0,69.8,65.0,93.0,74.0,42.0,12.0,4.7,0.0,29.8,29.8,29.7,0.0
1776,2,2019-06-22,95.58758025775776,87.68427739303891,76.71000276407071,80.60874441834967,75.15368211805587,74.99686786751404,97.34223139563716,78.85893937806696,59.67276596629267,20.650492559818066,11.835469884434165,7.308260224631344,30.83455660548663,30.090718468664093,32.429627966017065,0.0
1605,2,2019-02-27,65.40726972702292,66.7664168897155,61.08810855943892,66.80215674042407,62.74175174115942,59.786146559148264,99.56636817247555,100.0,95.9783814931085,9.001963066325157,4.428039808601358,0.0,31.64190066045184,29.289274196376503,28.182919602629187,0.5576634946472525
1509,1,2018-12-31,58.0,49.9,45.0,51.0,48.2,45.0,100.0,94.3,70.0,16.0,5.1,0.0,29.9,29.8,29.7,0.32
464,1,2017-03-30,76.0,66.5,60.0,64.0,52.9,46.0,97.0,65.1,35.0,17.0,6.2,0.0,29.8,29.7,29.7,1.68
463,2,2017-03-30,75.6560722040213,64.88846856431654,60.99092394771171,66.84560611260564,53.31932306008416,42.73319981939399,97.82372898358052,67.77138537639142,32.57225752369295,19.139155305884216,6.0466043457437895,0.0,30.521508502510905,28.155389060575626,29.67604032821572,1.6889841714197393
69,3,2016-06-14,95.76899152274657,80.5842278138062,73.8585309714158,73.07582188053402,76.82873224551975,73.75458600868487,87.10193456614377,68.25708912636078,52.585078396561734,10.416344415437786,5.939981281181493,0.0,30.10935349844047,29.32423339464142,31.814474800739436,0.0
1622,2,2019-03-05,77.04229729521231,74.04920084498515,66.61588615277596,76.51667609562126,67.21986390641037,68.84662394680853,96.38965685247082,92.70723324884253,84.78127828576176,23.027634607625778,9.446082501793484,0.0,27.331100921171554,29.0347879624852,27.524997843582426,0.4167397864897845
610,3,2017-06-24,88.79429927729605,84.42332954611442,77.38518519879888,71.06045340975353,73.67491800845295,73.6839440756626,78.17715702434414,92.34397397618768,62.250520738977116,13.589593124174925,6.11365640224799,0.0,27.758249729855358,28.986489088520138,31.548800845543546,0.3501570371383062
1056,1,2018-04-06,92.0,82.8,73.0,77.0,72.9,71.0,96.0,73.3,54.0,13.0,5.1,0.0,29.9,29.9,29.8,0.01
367,3,2017-01-22,68.21598026481368,62.209966967988144,51.445335621180526,61.649116244294596,45.79884202055968,33.755693673054154,86.00015119141882,51.72612856642714,36.44295559057363,27.33000474199481,15.236741649428806,5.1974998340461,29.798662927471224,28.81481577405601,30.172489839303534,0.052459087203558796
1508,3,2018-12-30,48.479900699964254,49.08507666925433,44.41559516172002,48.366032956274424,45.45518283019617,41.402579278392444,100.0,98.85656677312578,77.63220400975968,12.003264079270508,7.0132123349242095,0.0,29.649425409345174,30.500538314140027,29.39262524289499,0.0
247,1,2016-10-30,87.0,69.9,62.0,69.0,64.0,56.0,100.0,84.8,37.0,9.0,4.5,0.0,30.1,30.0,30.0,0.0
96,3,2016-07-10,91.25751054439135,79.39209189211863,69.79436169650957,74.83872137045842,69.30019085397261,57.366582447171226,96.49973616180549,74.80433326500604,42.22953047916034,14.418766858733472,6.937311334371396,0.0,30.83927305240962,30.611096754191205,28.93794555193921,0.010009460486040572
279,1,2016-11-28,82.0,72.3,57.0,70.0,64.1,54.0,93.0,77.2,46.0,21.0,9.0,0.0,29.6,29.5,29.4,0.04
1741,2,2019-05-24,90.47977760477602,87.03309958558233,72.27556585033477,72.46159613332165,71.70119768460953,71.88466681334071,95.89104077445951,81.03807407059413,67.39535525948432,20.23018965905466,14.2761774431082,0.0,30.108896531997676,30.046382163783374,31.38263505069126,0.0
808,3,2017-10-23,85.21186558318378,64.13055632606088,52.87546749578654,57.818908589678415,50.42783055781292,40.80046683724838,98.87296111714821,60.51798896135422,27.664656695397994,6.901412035886626,1.8711084076178095,0.0,29.50110105734395,27.69487501125483,29.137575716305456,0.9771990052167105
1199,2,2018-06-29,100.05618979379258,85.49310291384445,85.47465717945038,81.36036987134965,69.01382153279778,73.22630284636637,98.2246150434425,74.71881619833742,49.84388527880404,14.4705045335851,9.002939063557056,2.8093801568885577,29.065976358946152,28.603858601751412,30.690658258558155,0.009819197204051706
210,2,2016-09-26,80.66383989883998,75.4190090106559,71.71420956946619,73.6994747291555,69.65876787516277,67.92828220687811,95.88873716920475,86.55805203561629,64.93831010277994,20.194201090007248,7.4658273745527675,0.0,28.30675997356142,31.65153285437998,28.333864611397555,0.5564999309766325
1828,1,2019-07-21,94.0,84.3,77.0,78.0,74.6,71.0,90.0,73.6,51.0,18.0,6.3,0.0,29.9,29.8,29.8,0.01
